timestamp,measurement,device_ip,device_name,location,humidity,temperature
2026-03-30 14:15:46.093885,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:15:46.093885,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:15:56.163813,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:15:56.163813,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:06.223847,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:16:06.223847,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:16.301349,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:16:16.301349,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:26.362904,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:16:26.362904,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:36.424135,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:36.424135,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:16:46.484489,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:16:46.484489,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:56.547880,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:16:56.547880,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:17:06.618410,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:17:06.618410,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:17:16.682680,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:17:16.682680,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:17:26.738895,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:17:26.738895,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:17:36.796178,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:17:36.796178,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:17:46.850352,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:17:46.850352,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:17:56.909799,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:17:56.909799,environment,192.168.1.181,192.168.1.181,lab,,24.1
2026-03-30 14:18:06.972022,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:18:06.972022,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:18:17.042637,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:18:17.042637,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:18:42.132424,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:18:42.132424,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:18:52.203298,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:18:52.203298,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:02.283795,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:19:02.283795,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:12.346544,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:12.346544,environment,192.168.1.181,192.168.1.181,lab,39.0,
2026-03-30 14:19:22.406639,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:22.406639,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:19:32.467382,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:32.467382,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:19:42.531125,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:19:42.531125,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:52.596475,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:19:52.596475,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:20:02.661169,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:20:02.661169,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:20:12.722673,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:20:12.722673,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:20:22.789785,environment,192.168.1.181,192.168.1.181,lab,38.9,
2026-03-30 14:20:22.789785,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:20:32.842475,environment,192.168.1.181,192.168.1.181,lab,38.9,
